# host seconds after t0	host UTC at the newline	line
43.8949	2026-09-24T12:30:17.936Z	R0000001900021de8ff
43.8949	2026-09-24T12:30:17.936Z	E000000000000000000
43.8949	2026-09-24T12:30:17.936Z	M000000000000000000
43.8949	2026-09-24T12:30:17.936Z	Fffffffff0000000000
44.1163	2026-09-24T12:30:18.158Z	S011717000092486b22
44.7413	2026-09-24T12:30:18.783Z	W0000001a00021de8fd
44.7413	2026-09-24T12:30:18.783Z	R0000001a00021de8ff
44.7413	2026-09-24T12:30:18.783Z	E000000000000000000
44.7641	2026-09-24T12:30:18.806Z	M000000000000000000
44.7641	2026-09-24T12:30:18.806Z	Fffffffff0000000000
44.9024	2026-09-24T12:30:18.944Z	S011717000096486b26
45.6027	2026-09-24T12:30:19.644Z	W0000001b00021de901
45.6027	2026-09-24T12:30:19.644Z	R0000001b00021de8ff
45.6027	2026-09-24T12:30:19.644Z	E000000000000000000
45.6314	2026-09-24T12:30:19.673Z	M000000000000000000
45.6314	2026-09-24T12:30:19.673Z	Fffffffff0000000000
45.7126	2026-09-24T12:30:19.754Z	S01171700009a486b2a
46.4744	2026-09-24T12:30:20.516Z	W0000001c00021de8fd
46.4744	2026-09-24T12:30:20.516Z	R0000001c00021de8ff
46.4744	2026-09-24T12:30:20.516Z	E000000000000000000
46.4744	2026-09-24T12:30:20.516Z	M000000000000000000
46.4744	2026-09-24T12:30:20.516Z	Fffffffff0000000000
46.5219	2026-09-24T12:30:20.563Z	S01171700009e486b2e
47.3122	2026-09-24T12:30:21.354Z	S0117170000a2486b32
47.3363	2026-09-24T12:30:21.378Z	W0000001d00021de901
47.3363	2026-09-24T12:30:21.378Z	R0000001d00021de8ff
47.3363	2026-09-24T12:30:21.378Z	E000000000000000000
47.3363	2026-09-24T12:30:21.378Z	M000000000000000000
47.3363	2026-09-24T12:30:21.378Z	Fffffffff0000000000
48.1244	2026-09-24T12:30:22.166Z	S0117170000a6486b36
48.1782	2026-09-24T12:30:22.220Z	W0000001e00021de8fd
48.1782	2026-09-24T12:30:22.220Z	R0000001e00021de8ff
48.1782	2026-09-24T12:30:22.220Z	E000000000000000000
48.2042	2026-09-24T12:30:22.246Z	M000000000000000000
48.2042	2026-09-24T12:30:22.246Z	Fffffffff0000000000
48.9443	2026-09-24T12:30:22.986Z	S0117170000aa486b3a
49.0604	2026-09-24T12:30:23.102Z	W0000001f00021de901
49.0604	2026-09-24T12:30:23.102Z	R0000001f00021de8ff
49.0604	2026-09-24T12:30:23.102Z	E000000000000000000
49.0604	2026-09-24T12:30:23.102Z	M000000000000000000
49.0604	2026-09-24T12:30:23.102Z	Fffffffff0000000000
49.7510	2026-09-24T12:30:23.792Z	S0117170000ae486b3e
49.9201	2026-09-24T12:30:23.961Z	W0000002000021de8fd
49.9201	2026-09-24T12:30:23.961Z	R0000002000021de8ff
49.9201	2026-09-24T12:30:23.962Z	E000000000000000000
49.9201	2026-09-24T12:30:23.962Z	M000000000000000000
49.9201	2026-09-24T12:30:23.962Z	Fffffffff0000000000
50.5396	2026-09-24T12:30:24.581Z	S0117170000b2486b42
50.7608	2026-09-24T12:30:24.802Z	W0000002100021de901
50.7608	2026-09-24T12:30:24.802Z	R0000002100021de8ff
50.7608	2026-09-24T12:30:24.802Z	E000000000000000000
50.7608	2026-09-24T12:30:24.802Z	M000000000000000000
50.7608	2026-09-24T12:30:24.802Z	Fffffffff0000000000
51.3528	2026-09-24T12:30:25.394Z	S0117170000b6486b46
51.6264	2026-09-24T12:30:25.668Z	W0000002200021de8fd
51.6264	2026-09-24T12:30:25.668Z	R0000002200021de8ff
51.6264	2026-09-24T12:30:25.668Z	E000000000000000000
51.6264	2026-09-24T12:30:25.668Z	M000000000000000000
51.6264	2026-09-24T12:30:25.668Z	Fffffffff0000000000
52.1494	2026-09-24T12:30:26.191Z	S0117170000ba486b4a
52.4779	2026-09-24T12:30:26.519Z	W0000002300021de901
