# host seconds after t0	host UTC at the newline	line
44.8494	2026-09-24T12:06:46.696Z	S011717000095d0beed
45.6470	2026-09-24T12:06:47.493Z	S011717000099d0bef1
45.6470	2026-09-24T12:06:47.493Z	W0000001d00021de901
45.6470	2026-09-24T12:06:47.493Z	R0000001d00021de8ff
45.6470	2026-09-24T12:06:47.493Z	E000000000000000000
45.6719	2026-09-24T12:06:47.518Z	M000000000000000000
45.6719	2026-09-24T12:06:47.518Z	Fffffffff0000000000
46.4513	2026-09-24T12:06:48.298Z	S01171700009dd0bef5
46.5250	2026-09-24T12:06:48.371Z	W0000001e00021de8fd
46.5250	2026-09-24T12:06:48.371Z	R0000001e00021de8ff
46.5250	2026-09-24T12:06:48.371Z	E000000000000000000
46.5250	2026-09-24T12:06:48.371Z	M000000000000000000
46.5250	2026-09-24T12:06:48.371Z	Fffffffff0000000000
47.2483	2026-09-24T12:06:49.095Z	S0117170000a1d0bef9
47.3691	2026-09-24T12:06:49.215Z	W0000001f00021de901
47.3691	2026-09-24T12:06:49.215Z	R0000001f00021de8ff
47.3691	2026-09-24T12:06:49.215Z	E000000000000000000
47.3691	2026-09-24T12:06:49.215Z	M000000000000000000
47.3691	2026-09-24T12:06:49.215Z	Fffffffff0000000000
48.0629	2026-09-24T12:06:49.909Z	S0117170000a5d0befd
48.2247	2026-09-24T12:06:50.071Z	W0000002000021de8fd
48.2247	2026-09-24T12:06:50.071Z	R0000002000021de8ff
48.2247	2026-09-24T12:06:50.071Z	E000000000000000000
48.2490	2026-09-24T12:06:50.095Z	M000000000000000000
48.2490	2026-09-24T12:06:50.095Z	Fffffffff0000000000
48.8793	2026-09-24T12:06:50.726Z	S0117170000a9d0bf01
49.0994	2026-09-24T12:06:50.946Z	W0000002100021de901
49.0994	2026-09-24T12:06:50.946Z	R0000002100021de8ff
49.0994	2026-09-24T12:06:50.946Z	E000000000000000000
49.0994	2026-09-24T12:06:50.946Z	M000000000000000000
49.0994	2026-09-24T12:06:50.946Z	Fffffffff0000000000
49.6691	2026-09-24T12:06:51.515Z	S0117170000add0bf05
49.9386	2026-09-24T12:06:51.785Z	W0000002200021de8fd
49.9386	2026-09-24T12:06:51.785Z	R0000002200021de8ff
49.9386	2026-09-24T12:06:51.785Z	E000000000000000000
49.9625	2026-09-24T12:06:51.809Z	M000000000000000000
49.9625	2026-09-24T12:06:51.809Z	Fffffffff0000000000
50.4742	2026-09-24T12:06:52.320Z	S0117170000b1d0bf09
50.8156	2026-09-24T12:06:52.662Z	W0000002300021de901
50.8156	2026-09-24T12:06:52.662Z	R0000002300021de8ff
50.8156	2026-09-24T12:06:52.662Z	E000000000000000000
50.8156	2026-09-24T12:06:52.662Z	M000000000000000000
50.8156	2026-09-24T12:06:52.662Z	Fffffffff0000000000
51.2779	2026-09-24T12:06:53.124Z	S0117170000b5d0bf0d
51.6731	2026-09-24T12:06:53.519Z	W0000002400021de8fd
51.6731	2026-09-24T12:06:53.519Z	R0000002400021de8ff
51.6731	2026-09-24T12:06:53.519Z	E000000000000000000
51.6731	2026-09-24T12:06:53.519Z	M000000000000000000
51.6731	2026-09-24T12:06:53.519Z	Fffffffff0000000000
52.0861	2026-09-24T12:06:53.932Z	S0117170000b9d0bf11
52.5163	2026-09-24T12:06:54.362Z	W0000002500021de901
